[Tue Jan 15 13:58:51.533634 2019] [php7:notice] [pid 21056:tid 1940] [client ::1:51860] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:51.533634 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:51860] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:51.728822 2019] [php7:notice] [pid 21056:tid 1940] [client ::1:51860] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:51.728822 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:51860] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:51.900977 2019] [php7:notice] [pid 21056:tid 1940] [client ::1:51860] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:51.901969 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:51860] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:52.080131 2019] [php7:notice] [pid 21056:tid 1940] [client ::1:51860] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:52.081132 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:51860] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:52.283320 2019] [php7:notice] [pid 21056:tid 1940] [client ::1:51860] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:52.283320 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:51860] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:52.463485 2019] [php7:notice] [pid 21056:tid 1940] [client ::1:51860] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
